"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.categories","Answer.doNotRedirect","Approve","Reject"
"3GS542CVJVV8K04CPZNMF3PMBKY590","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3IO1LGZLKA56CJJ9FSWFWW3V2Q386P","A195KL2GMUGRF3","Submitted","Wed Jan 03 12:20:26 PST 2018","Wed Jan 03 12:20:53 PST 2018","Sat Jan 06 12:20:53 PST 2018","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/899.html","category 3",""
"3GS542CVJVV8K04CPZNMF3PMBKY590","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3KAKFY4PGVA046845CA82ILPVV5I30","A2M5VW97GIYLHB","Submitted","Wed Jan 03 12:17:36 PST 2018","Wed Jan 03 12:18:27 PST 2018","Sat Jan 06 12:18:27 PST 2018","","","","51","100% (1/1)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/899.html","category 7",""
"30QQTY5GMKSLRW6YB3XA9JQWFB37U8","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3NJM2BJS4XEGYSRRB0BT4IQVNMDCP4","A1NM7ZPZ3NH412","Submitted","Wed Jan 03 12:16:49 PST 2018","Wed Jan 03 12:18:48 PST 2018","Sat Jan 06 12:18:48 PST 2018","","","","119","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/900.html","category 3",""
"30QQTY5GMKSLRW6YB3XA9JQWFB37U8","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3PXX5PX6LY6Q1JTJ8HX133VI6FDABF","A3PRZRK9IC5CBI","Submitted","Wed Jan 03 12:16:53 PST 2018","Wed Jan 03 12:20:03 PST 2018","Sat Jan 06 12:20:03 PST 2018","","","","190","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/900.html","category 1",""
"3BAWBGQGYL7L4BVYGT7F55SFTIC7VX","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3300DTYQT3PGV2CK74WDUBG8DUCEQQ","A2TBXASXZIRNNW","Submitted","Wed Jan 03 12:16:29 PST 2018","Wed Jan 03 12:18:12 PST 2018","Sat Jan 06 12:18:12 PST 2018","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/901.html","category 1",""
"3BAWBGQGYL7L4BVYGT7F55SFTIC7VX","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3OS46CRSLG74NVFMNL7POAN3DO3V6G","A2M5VW97GIYLHB","Submitted","Wed Jan 03 12:18:10 PST 2018","Wed Jan 03 12:18:45 PST 2018","Sat Jan 06 12:18:45 PST 2018","","","","35","100% (1/1)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/901.html","category 1",""
"3L4YG5VW9N0FR3WMGLA7ZBW4FMBDDX","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3BV8HQ2ZZX9KV7COCQGTSN9QSE2A6U","A1NM7ZPZ3NH412","Submitted","Wed Jan 03 12:16:47 PST 2018","Wed Jan 03 12:17:34 PST 2018","Sat Jan 06 12:17:34 PST 2018","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/902.html","category 5",""
"3L4YG5VW9N0FR3WMGLA7ZBW4FMBDDX","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3RWE2M8QWIIW1FKYJ55H5SJZEIFN0Q","A2W3KKNN3CAY66","Submitted","Wed Jan 03 12:16:47 PST 2018","Wed Jan 03 12:16:57 PST 2018","Sat Jan 06 12:16:57 PST 2018","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/902.html","category 1",""
"3V8JSVE8YYYNHK5D8C85IEOQXMIEYZ","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3G5F9DBFOQ5KKKZ3J4YTL1CTM2JHV3","A1LOD3LNX7FUPJ","Submitted","Wed Jan 03 12:17:30 PST 2018","Wed Jan 03 12:17:51 PST 2018","Sat Jan 06 12:17:51 PST 2018","","","","21","100% (1/1)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/903.html","category 1",""
"3V8JSVE8YYYNHK5D8C85IEOQXMIEYZ","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 12:16:25 PST 2018","2","BatchId:3066646;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 12:16:25 PST 2018","","","3IJXV6UZ1YRSN8T6G2B4KGO519LRID","A3HMDGRGC5JB7E","Submitted","Wed Jan 03 12:16:42 PST 2018","Wed Jan 03 12:17:38 PST 2018","Sat Jan 06 12:17:38 PST 2018","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/903.html","category 1",""
