"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.categories","Approve","Reject"
"3VEI3XUCZR5IHAIH3VWM4UUX85EPR0","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","34YB12FSQZWNU1AJL6FKD5HFG82GMS","A2541C8MY0BYV3","Submitted","Wed Jan 03 02:50:30 PST 2018","Wed Jan 03 02:55:43 PST 2018","Sat Jan 06 02:55:43 PST 2018","","","","313","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/299.html","category 1"
"3VEI3XUCZR5IHAIH3VWM4UUX85EPR0","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","3EFVCAY5L4HI0EYGZBQ45080OVU8J0","A2NJ7N8INZOB00","Submitted","Wed Jan 03 02:50:40 PST 2018","Wed Jan 03 02:52:35 PST 2018","Sat Jan 06 02:52:35 PST 2018","","","","115","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/299.html","category 1"
"3A9LA2FRWSMA1P65THU9K3EUNVPHXJ","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","33LK57MYLUDQJDITVVZVALWRJNESZ5","A3PRZRK9IC5CBI","Submitted","Wed Jan 03 02:52:06 PST 2018","Wed Jan 03 02:56:15 PST 2018","Sat Jan 06 02:56:15 PST 2018","","","","249","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/300.html","category 2"
"3A9LA2FRWSMA1P65THU9K3EUNVPHXJ","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","3EFVCAY5L4HI0EYGZBQ45080OVUJ8B","A2NJ7N8INZOB00","Submitted","Wed Jan 03 02:51:34 PST 2018","Wed Jan 03 02:55:15 PST 2018","Sat Jan 06 02:55:15 PST 2018","","","","221","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/300.html","category 1"
"3A3KKYU7P3PH432QA9E0AP8JVFIMW4","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","35GMH2SV3FPDAQZ4SR4956L8YS3EOP","A33M7EZ72P8TWF","Submitted","Wed Jan 03 02:59:45 PST 2018","Wed Jan 03 02:59:55 PST 2018","Sat Jan 06 02:59:55 PST 2018","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/301.html","category 1"
"3A3KKYU7P3PH432QA9E0AP8JVFIMW4","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","3WYP994K18ZLRPARSWU9V9RXV4DY6Y","A3PRZRK9IC5CBI","Submitted","Wed Jan 03 02:51:47 PST 2018","Wed Jan 03 02:55:40 PST 2018","Sat Jan 06 02:55:40 PST 2018","","","","233","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/301.html","category 7"
"3VADEH0UHC5UIPIUIKWRU4ZTU7XPSO","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","3QIYRE09Y4PW845GFO9HJX29J9TN1Z","A2EOOF9D135HQ1","Submitted","Wed Jan 03 02:50:01 PST 2018","Wed Jan 03 02:53:01 PST 2018","Sat Jan 06 02:53:01 PST 2018","","","","180","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/302.html","category 1"
"3VADEH0UHC5UIPIUIKWRU4ZTU7XPSO","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","3U088ZLJVL1MO9TCB6W41BWQ7TS0W1","A3PRZRK9IC5CBI","Submitted","Wed Jan 03 02:52:27 PST 2018","Wed Jan 03 02:56:47 PST 2018","Sat Jan 06 02:56:47 PST 2018","","","","260","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/302.html","category 2"
"3BAWBGQGYL7L4BVYGT7F55SFTHL7V4","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","30IQTZXKALE1D9Y2LBSQ3UAXGVY0XU","A2EOOF9D135HQ1","Submitted","Wed Jan 03 02:52:30 PST 2018","Wed Jan 03 02:57:25 PST 2018","Sat Jan 06 02:57:25 PST 2018","","","","295","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/303.html","category 2"
"3BAWBGQGYL7L4BVYGT7F55SFTHL7V4","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 02:48:24 PST 2018","2","BatchId:3066096;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 02:48:24 PST 2018","","","373ERPL3YPGIWM9HAEA8YNQECP9TR2","A2NJ7N8INZOB00","Submitted","Wed Jan 03 02:54:19 PST 2018","Wed Jan 03 02:59:03 PST 2018","Sat Jan 06 02:59:03 PST 2018","","","","284","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/303.html","category 2"
